Vegetation_category,Substrate_category,Level,Species,Phyla,Order,Family,Genus,Multispecies,Aggregation_required,Site,Site_ID_within_study,Latitude_decimal_degrees,Longitude_decimal_degrees,Originalcoordinates,Depth_min_m,Depth_max_m,Start_year,End_year,Ann_sampling_freq,Seasons,Data_mining_method,Description,Reference,Prod_method_group,Prod_method_general,Standing biomass_kg_DW_m2,Avg_NPP,sted_NPP,NPP_units,FW_DW_Conversion_factor,DW_Carbon_Conversion_factor,Avg_NPP_kg_C_m2_y,stdev_NPP_kg_C_m2_y,Person_entering_data
Red algal beds & algal turfs,Rocky Reef,Intertidal,Griffithsia schousboei,Red,Ceramiales,Wrangeliaceae,Griffithsia,NO,YES,"Elmina, Ghana",1,5.082138,-1.346104,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,0.02,,g DW 25 month-1,NA,0.258,2.48E-06,,AP
Marine forest,Rocky Reef,Intertidal,Halidrys siliquosa,Brown,Fucales,Sargassaceae,Halidrys,NO,NO,"Dra?by Vig, Limfjorden, Denmark",1,56.84222222,8.852777778,YES,0,0,1997,1998,10,NA,Text,NA,"Pedersen et al., 2005",BA-periodic harvest,BA,,18,NA,g DW m-2 yr-1,NA,0.3,0.0054,NA,AP
Green algal beds,Sand,Subtidal,Halimeda copiosa & H. opuntia,Green,Bryopsidales,Halimedaceae,Halimeda,YES,NO,"Davies Reef, GBR",1,-18.81666667,147.65,YES,5,8,NA,NA,12,all,Text,"Thalli tagged and new growth noted in each subsequent visit. Upon visit collection and retagging. Six separate but consecutive taggin periods. 12 batches of 10 tips, each batch restricted to an area no biggger than 0.0625 m2. Results are given in dry weight m-2 d-1, which the paper then multiplies by 365 and suggests using 10% of dw is organic matter and 0.47% is Carbon (with references",Drew 1983,BA-tagging,BA,,0.0068,0.0031,kg DW m-2 day-1,NA,0.47,0.116654,0.053,AP
Marine forest,Sand,Intertidal,Halimeda discoidea,Green,Bryopsidales,Halimedaceae,Halimeda,NO,YES,"Waikiki, Hawaii",1,21.264113,-157.824652,NO,0,0,1971,1973,12,all,Text,"Reef flat. 48 cm diameter rings, 18 ring tosses per interval. Strong seasonality of S. polyphyllum which constitutes 70% of total biomass. Productivities given in the text across 22 months, which I assume is calculated by biomass change as it is not stated",Glenn et al. 1990,BA-periodic harvest,BA,,0.00447,0.00288,kg DW m-2 yr-1,NA,0.33,0.0014751,0.0009504,AP
Green algal beds,Sand,Subtidal,Halimeda discoidea,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Snark Banks, New Caledonia",2,-22.428372,166.425395,NO,24,24,1983,1984,12,all,Text,Growth of tagged plants was cumulated in a 1 m2. Number of segments and dry weight relationship then obtained. Carbon of 40% based on Steele 1974,Garrigue 1991,BA-tagging,BA,,0.00337,NA,kg C m-2 yr-1,NA,NA,0.00337,NA,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Sainte-Marie Bay, New Caledonia",1,-22.294185,166.46566,NO,11,11,1983,1984,12,all,Text,Growth of tagged plants was cumulated in a 1 m2. Number of segments and dry weight relationship then obtained. Carbon of 40% based on Steele 1974,Garrigue 1991,BA-tagging,BA,,0.00379,NA,kg C m-2 yr-1,NA,NA,0.00379,NA,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata,Green,Bryopsidales,Halimedaceae,Halimeda,NO,YES,"Tiahura Reef, Moorea",1,-17.484457,-149.902852,NO,0.8,0.8,1984,1985,6,all,Text,24 h incubations biomonthly over course of year. Values then multiplied by biomass in the field estimated with transects. H opuntia dominates with 91% of biomass. ,Payri 1988,PR-in situ,PR,,0.0058,NA,kg C m-2 yr-1,NA,NA,0.0058,NA,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Puerto Morelos, Caribbean",1,20.66666667,-86.78333333,YES,1,5,1997,1999,6,all,Text,"Study evaluates temporal and spatial variability. Values are means for Transect 1. for several years.based on spatial mean values of turnover measured in November 1998 and January 1999 (30 d), CaCO3 content (86.1%), and biomass 103.3gdwt  m?2 in 31 stations 24.7% of basal segments577.8 gdwt ? m?2 )",Van Tussenbroek et al 2007,BA-tagging,BA,,0.815,0.20701,kg CaCo3 m-2 y-1,NA,0.4,0.052629501,0.013367893,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata & H. monile,Green,Bryopsidales,Halimedaceae,Halimeda,YES,NO,"Falmouth Bay, Antigua",1,17.009855,-61.777561,NO,1.5,1.5,1980,1980,3,"Spring, Summer",Text," Assuming growth is constant throught year, multiplied by the standing stock which is an average of multiple years (Average of 163 stations). Paper states that the dry matter is 88% CaCO3 and then gives CaCO3 production. Assuming a 47% Carbon then we can obtain C incorporated from the dw",Multer 1988,BA-tagging,BA,,0.06074,NA,kg CaCo3 m-2 y-1,NA,0.4,0.003313091,NA,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata & H. monile,Green,Bryopsidales,Halimedaceae,Halimeda,YES,NO,"Site B, Nonsuch Bay, Antigua",2,17.073726,-61.675315,NO,1,1,1983,1983,3,"Spring, Summer",Text," Assuming growth is constant throught year, multiplied by the standing stock which is an average of multiple years (Average of 163 stations). Paper states that the dry matter is 88% CaCO3 and then gives CaCO3 production. Assuming a 47% Carbon then we can obtain C incorporated from the dw",Multer 1988,BA-tagging,BA,,0.06241,NA,kg CaCo3 m-2 y-1,NA,0.4,0.003404182,NA,AP
Green algal beds,Sand,Subtidal,Halimeda incrassata & H. monile,Green,Bryopsidales,Halimedaceae,Halimeda,YES,NO,"Site B, Nonsuch Bay, Antigua",3,17.075254,-61.66867,NO,2.5,2.5,1983,1983,3,"Spring, Summer",Text," Assuming growth is constant throught year, multiplied by the standing stock which is an average of multiple years (Average of 163 stations). Paper states that the dry matter is 88% CaCO3 and then gives CaCO3 production. Assuming a 47% Carbon then we can obtain C incorporated from the dw",Multer 1988,BA-tagging,BA,,0.11431,NA,kg CaCo3 m-2 y-1,NA,0.4,0.006235091,NA,AP
Green algal beds,Sand,Subtidal,Halimeda opuntia,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Marquesas Keys, Florida",1,24.584223,-82.145062,NO,2,2,1982,1983,3,"Spring, Summer, Winter",Text,Plants tagged and visited sparsely throught year. Assuming negligible plate loss.  Bohm found that 87% of dw is CaCO3. Assuming size and biomass for one studied colony then m2 value is given,Hudson 1985,BA-tagging,BA,,1.25,NA,kg DW m-2 yr-1,NA,0.4,0.06,NA,AP
Green algal beds,Sand,NA,Halimeda opuntia,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Magnetic Island, GBR",1,-19.15441,146.865171,NO,NA,NA,NA,NA,6,all,Text,Respirometry in the lab with similar conditoins than in the reef. Respirometry for 24 hours (2-3 reps) conducted monthly or bimonthly over the year. Water was stirred. Values correspond to the annual mean single species (thalli) productivity without epiphytes (underestimate) derived fromall seasonal data. Weight-specific productivity was finally converted to aereal productivity using abundance data from quadrats taken throught the year . Annual means are then multiplied by 365,Morrissey 1985,Photorespirometry-oudoor mesocosm,PR,,0.1,NA,g C m-2 day-1,NA,NA,0.0365,NA,AP
Green algal beds,Sand,Subtidal,Halimeda opuntia,Green,Bryopsidales,Halimedaceae,Halimeda,NO,YES,"Tiahura Reef, Moorea",1,-17.484457,-149.902852,NO,0.8,0.8,1984,1985,6,all,Text,24 h incubations biomonthly over course of year. Values then multiplied by biomass in the field estimated with transects. H opuntia dominates with 91% of biomass. ,Payri 1988,PR-in situ,PR,,0.06,NA,kg C m-2 yr-1,NA,NA,0.06,NA,AP
Green algal beds,Rocky Reef,Subtidal,Halimeda tuna,Green,Bryopsidales,Halimedaceae,Halimeda,NO,NO,"Tossa de Mar, Spain",1,41.719807,2.940561,YES,18,18,1983,1984,6,all,Text,All thalli in a permanent quadrat of 0.1 m2. Segments added noted every two months and weighed after experiment.,Ballesteros 1991a,BA-tagging,BA,,0.0274,NA,kg C m-2 yr-1,NA,NA,0.0274,NA,AP
Green algal beds,Rocky Reef,Subtidal,Halimeda tuna community,Green,Bryopsidales,Halimedaceae,Halimeda,YES,NO,"Tossa de Mar, Spain",1,41.719807,2.940561,YES,18,18,1983,1984,6,all,Text,All thalli in a permanent quadrat of 0.1 m2. Segments added noted every two months and weighed after experiment.,Ballesteros 1991a,BA-tagging,BA,,0.1136,NA,kg C m-2 yr-1,NA,NA,0.1136,NA,AP
Marine forest,Rocky Reef,Intertidal,Hedophyllum sessile,Brown,Laminariales,Laminariaceae,Hedophyllum,NO,NO,"Tatoosh Island, WA, USA",1,48.390631,-124.73747,NO,-0.1,-1.4,1971,1971,1,all,Text,"Value is mean of range given. We cleared algae from plots of known area and weighed the harvest wet, except for one Lessoniopsis measurement. To convert from fresh wet weight to dry weight we measured the dry matter content of Iridaea cornucopiae (22%), Lessoniopsis fronds (18%), and Postelsia fronds (13%) and stipes (9%). We estimated frond area per unit weight for each alga in one or more harvests by laying out a known weight, usually very nearly the whole harvest, of suitably cut fronds on a flat surface, arranging them to form a rectangle with minimal gaps and overlap, and dividing the area of that rectangle by the fresh weight of the fronds therein to get frond area per unit weight. Values obtained in different harvests of the same alga rarely differed by >10%.We calculated algal productivity by multiplying frond weight per unit area by the number of times the fronds were replaced per year and, for the annual kelp Postelsia (22), adding the stipe weight per unit area to this product. J.F.Q. measured the number of frond replacements per year by punching holes at the bases of selected fronds (23), summing the lengths these fronds would have attained during the growing season in the absence of wear, as judged by the rates at which these holes move outward from the bases of these fronds, and dividing by the sum of the observed maximum lengths of these fronds. Quinn finds a minimum of three replacements per year in Postelsia and Lessoniopsis, at both Tatoosh and Bodega Head, CA (380 18' N, 123° 3' W): we assume one replacement per year in Hedophyllum.",Leigh et al. 1987,BA-periodic harvest,BA,,2.05,0.919238816,kg DW m-2 yr-1,NA,0.276,0.5658,0.253709913,AP
Marine forest,Rocky Reef,Intertidal,Himanthalia elongata,Brown,Fucales,Himanthaliaceae,Himanthalia,NO,NO,"Ria of Vigo, Spain",1,42.23333333,-8.783333333,YES,0,0,NA,NA,12,All,Text,Quadrats every month,"Niell, 1977",BA-periodic harvest,BA,,2.71,NA,g C m-2 day-1,NA,NA,0.98915,NA,AP
Marine forest,Rocky Reef,Intertidal,Himanthalia elongata & Bifurcaria bifurcata,Brown,Fucales,Himanthaliaceae,Mixed,YES,NO,"Ria of Vigo, Spain",1,42.23333333,-8.783333333,YES,0,0,NA,NA,12,All,Text,Quadrats every month,"Niell, 1977",BA-periodic harvest,BA,,0.64,NA,g C m-2 day-1,NA,NA,0.2336,NA,AP
Marine forest,Rocky Reef,Subtidal,Himantothallus grandifolius,Brown,Desmarestiales,Desmarestiaceae,Himantothallus,NO,NO,"Factory Cove, Signy Island",2,-60.71666667,-45.6,YES,6,6,1972,1974,12,all,Text,"DO changes in discs indicate indicates annual accretion of 5.6 mg C cm-2 tissue year-I at 6 m, and 1.6 mg at 11 m. these values were then multipllied by the LAI index at each of the sites, which is provided.",Drew & Hastings 1992,PR-in situ,PR,,0.000156,NA,kg C m-2 yr-1,NA,NA,0.000156,NA,AP
Marine forest,Rocky Reef,Subtidal,Himantothallus grandifolius,Brown,Desmarestiales,Desmarestiaceae,Himantothallus,NO,NO,"Cam Rock, Signy Island",1,-60.73333333,-45.6,YES,11,11,1972,1974,12,all,Text,"DO changes in discs indicate indicates annual accretion of 5.6 mg C cm-2 tissue year-I at 6 m, and 1.6 mg at 11 m. these values were then multipllied by the LAI index at each of the sites, which is provided.",Drew & Hastings 1992,PR-in situ,PR,,0.072,NA,kg C m-2 yr-1,NA,NA,0.072,NA,AP
Marine forest,Rocky Reef,Subtidal,Himantothallus grandifolius,Brown,Desmarestiales,Desmarestiaceae,Himantothallus,NO,YES,"Potter Cove, Antarctica","1,2",-62.242521,-58.723575,YES,20,20,1994,1995,5,"Spring, Summer",Text," Values are means of 2 sites, reported as 1. Algae only productive during summer, prod = sum of estimated monthly production during those months. Productivity is estimated using a model that computes the measured biomass of the previous month + growth rate based on some literature estimates",Quartino & Boraso de Zaixso 2008,BA-periodic harvest,BA,,0.411,NA,kg DW m-2 yr-1,NA,0.317,0.130287,NA,AP
Marine forest,Rocky Reef,Subtidal,Himantothallus grandifolius,Brown,Desmarestiales,Desmarestiaceae,Himantothallus,NO,YES,"Potter Cove, Antarctica","1,2",-62.242521,-58.723575,YES,30,30,1994,1995,5,"Spring, Summer",Text," Values are means of 2 sites, reported as 1. Algae only productive during summer, prod = sum of estimated monthly production during those months. Productivity is estimated using a model that computes the measured biomass of the previous month + growth rate based on some literature estimates",Quartino & Boraso de Zaixso 2008,BA-periodic harvest,BA,,2.168,NA,kg DW m-2 yr-1,NA,0.317,0.687256,NA,AP
Marine forest,Rocky Reef,Intertidal,Hormosira banksii,Brown,Fucales,Hormosiraceae,Hormosira,NO,NO,"Wairepo Reef, Kaikoura & North Reef, Moeraki, New Zealand",3,-42.41666667,173.7333333,YES,-0.85,-0.65,2007,2008,1,All,Graph digitizer,"In situ incubations conducted in summer. Then used Annual production model used several parameters, these included: emersion and immersion, temperature, seasonal differences in P-E curves and respiration rates.","Tait, 2010 (thesis)",PR-in situ,PR,,1054,128,g C m-2 yr-1,NA,NA,1.054,0.128,AP
Rhodolith beds & Coralline algae,Rhodolith beds,Subtidal,Hydrolithon boergesenii,Red,Corallinales,Hydrolithaceae,Hydrolithon,NO,NO,"Lizard Island, GBR",1,-14.66666667,145.45,YES,3,6,1986,1986,1,"Spring, Summer",Text,24 hours in situ incubations measuring O2. PQ used were species specific estimated by a previous study. Does not provide exact time of incubatoin. Real value would need to incorporate their % cover in the field as well as the rugosity of the substrate,Chisholm 2003,PR-in situ,PR,,0.85,0.14,g C m-2 day-1,NA,NA,0.31025,0.0511,AP
Rhodolith beds & Coralline algae,Rhodolith beds,Subtidal,Hydrolithon boergesenii,Red,Corallinales,Hydrolithaceae,Hydrolithon,NO,NO,"Tiahura Reef, Moorea",1,-17.484457,-149.902852,NO,0,4,1984,1985,6,all,Text,3 litre inccubations durin 24 hrs in the field. Photosynthesis is calculated in mgC/surface day assuming PQ=1. Yearly mean rate is 0.15 +-0.09 mgC/cm2 thallus day. From trasnects it is determined that there are 103. 64 cm2 of algae per m2 or reef. ,Payri 1997,PR-in situ,PR,,5.67,1.99,g C m-2 yr-1,NA,NA,0.00567,0.00199,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hydropuntia rangiferina,Red,Gracilariales,Gracilariaceae,Hydropuntia,NO,YES,"Komenda, Ghana",2,5.049078,-1.487639,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,22.68,,g DW 25 month-1,NA,0.258,0.002808691,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hydropuntia rangiferina,Red,Gracilariales,Gracilariaceae,Hydropuntia,NO,YES,"Elmina, Ghana",1,5.082138,-1.346104,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,36.21,,g DW 25 month-1,NA,0.258,0.004484246,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hydropuntia rangiferina,Red,Gracilariales,Gracilariaceae,Hydropuntia,NO,YES,"Mumford, Ghana",3,5.257926,-0.756399,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,773.51,,g DW 25 month-1,NA,0.258,0.095791478,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hydropuntia rangiferina,Red,Gracilariales,Gracilariaceae,Hydropuntia,NO,YES,"Shama, Ghana",4,5.01207,-1.627876,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,1143.75,,g DW 25 month-1,NA,0.258,0.141642,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hydropuntia rangiferina,Red,Gracilariales,Gracilariaceae,Hydropuntia,NO,YES,"Takoradi Fisheries, Ghana",5,4.87924,-1.747619,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,1775.26,,g DW 25 month-1,NA,0.258,0.219848198,,AP
Marine forest,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Praia Grande, Rio de Janeiro, Brazil",1,-22.949185,-43.905895,YES,-0.1,0,1994,1996,6,all,Graph digitizer,7-8 25 cm random quadrats quadrats. Both Sargassum biomass and hypnea show strong seasonality. Sargassum cymosum and Sargassum filipendula. Data from Fig. 2 ,Reis et al. 2003,BA-periodic harvest,BA,,13.29923274,31.71355499,g DW m-2 yr-1,NA,0.212,0.002819437,0.006723274,AP
Marine forest,Coral Reef,Subtidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Point 3, Sepetiba Bay, Brazil",3,-22.945082,-43.910337,YES,1,1,1999,1999,4,all,Text,"Fisve 20 by 20 random quadrats, all biomass collected. Prod = max-min with seasonality quite apparent",Amado Filho et al. 2003,BA-periodic harvest,BA,,37.3,,g DW m-2 yr-1,NA,0.212,0.0079076,,AP
Marine forest,Coral Reef,Subtidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Praia Grande, Rio de Janeiro, Brazil",1,-22.949185,-43.905895,YES,0,0.1,1994,1996,6,all,Graph digitizer,7-8 25 cm random quadrats quadrats. Both Sargassum biomass and hypnea show strong seasonality. Sargassum cymosum and Sargassum filipendula. Data from Fig. 2 ,Reis et al. 2003,BA-periodic harvest,BA,,54.32,98.7,g DW m-2 yr-1,NA,0.212,0.01151584,0.0209244,AP
Marine forest,Coral Reef,Subtidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Praia Grande, Rio de Janeiro, Brazil",1,-22.949185,-43.905895,YES,0.4,0.4,1994,1996,6,all,Graph digitizer,7-8 25 cm random quadrats quadrats. Both Sargassum biomass and hypnea show strong seasonality. Sargassum cymosum and Sargassum filipendula. Data from Fig. 2 ,Reis et al. 2003,BA-periodic harvest,BA,,104.24,178.18,g DW m-2 yr-1,NA,0.212,0.02209888,0.03777416,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,NO,"Praia do Forte, Brazil",1,-12.57874,-38.002671,NO,0,0,1987,1988,3,"Summer, Winter",Text,"Harvests in August, Jan and July. Value is all the weight gains obtained during those periods divided by the number of days. Then multiplied by 365",Wallner et al. 1992,BA-periodic harvest,BA,,1.57,,g DW m-2 yr-1,NA,0.254,0.1455547,NA,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Takoradi Fisheries, Ghana",5,4.87924,-1.747619,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,11.35,,g DW 25 month-1,NA,0.258,0.001405584,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Elmina, Ghana",1,5.082138,-1.346104,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,12.78,,g DW 25 month-1,NA,0.258,0.001582675,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Komenda, Ghana",2,5.049078,-1.487639,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,218.03,,g DW 25 month-1,NA,0.258,0.027000835,,AP
Red algal beds & algal turfs,Rocky Reef,Intertidal,Hypnea musciformis,Red,Gigartinales,Cystocloniaceae,Hypnea,NO,YES,"Mumford, Ghana",3,5.257926,-0.756399,NO,-0.4,0,2017,2019,12,all,Text,"6 permanent quadrats at each site, the seaweed within them is clipped above the holdfast to allow regrowth every month for 25 months. The total dry weights of biomass collected are given in table 2, which was divided by the time of collection and scaled to year",Akrong et al. 2021,BA-periodic harvest,BA,,231.22,,g DW 25 month-1,NA,0.258,0.028634285,,AP
